N,u,V,C,P,R,a_tilde,Q,inflation,z,Θ
0.31470007816689083,0.999660287067303,0.2836956460215635,0.01,1.09479399112679,1.0179497738307666,1.5615836697332064,0.0005642747996383046,0.00225892388983695,1.0,1.0067523263186282
0.3147554296570601,0.999576194479325,0.28366832672309134,0.01,1.092844353502185,1.009757194382009,1.54593949283917,0.0006731599182582292,-0.0017808260187822667,1.0,0.998649865243807
0.31475549482242826,0.9995761199376623,0.28366832672309134,0.01,1.091559174132182,1.0093867380636317,1.54593949283917,0.0006732783179892203,-0.0011759948851677304,1.0,0.9982834839449316
0.3147554948991475,0.9995761198499042,0.28366832672309134,0.01,1.090707321493301,1.0132922364096941,1.54593949283917,0.0006732784573813493,-0.0007803998711826132,1.0,1.0021460218091875
0.3147554948992378,0.999576119849801,0.28366832672309134,0.01,1.0901406468850612,1.008101692617149,1.54593949283917,0.0006732784575454558,-0.0005195478173410928,1.0,0.9970125739983605
0.3147554948992379,0.9995761198498008,0.28366832672309134,0.01,1.089762779501414,1.014041433983443,1.54593949283917,0.000673278457545649,-0.0003466225984022353,1.0,1.002886978209625
0.3147554948992379,0.9995761198498008,0.28366832672309134,0.01,1.0895104122400803,1.0121557419754115,1.54593949283917,0.0006732784575456491,-0.00023157999711564958,1.0,1.001022028813682
0.3147554948992379,0.9995761198498008,0.28366832672309134,0.01,1.089341685192276,1.0127479376595456,1.54593949283917,0.0006732784575456491,-0.00015486501634931482,1.0,1.0016077103452907
0.3147554948992379,0.9995761198498008,0.28366832672309134,0.01,1.0892287986811873,1.0112046843267417,1.54593949283917,0.0006732784575456491,-0.00010362819363585185,1.0,1.0000814327991476
0.3147001304633881,0.9996602272460808,0.2836956460215635,0.01,1.0926559476087596,1.025716121307813,1.5615836697332064,0.0005643741647342247,0.0031463994816534058,1.0,1.014433243973427
0.3147000782161391,0.9996602870109687,0.2836956460215635,0.01,1.0950201440156035,1.024419821224887,1.5615836697332064,0.0005642748932115823,0.0021637153140636745,1.0,1.0131512031914132
0.3147000781668335,0.9996602870673686,0.2836956460215635,0.01,1.0966361689288389,1.0168192729737917,1.5615836697332064,0.0005642747995293497,0.001475794689318688,1.0,1.00563426097108
0.3147000781667869,0.9996602870674218,0.2836956460215635,0.01,1.09773375087636,1.0232527983447195,1.5615836697332064,0.0005642747994409419,0.0010008624360742235,1.0,1.0119970175629276
0.31475542965706005,0.9995761944793252,0.28366832672309134,0.01,1.0947659845856146,1.0149277834189685,1.54593949283917,0.000673159918258007,-0.0027035392583822926,1.0,1.0037635778013598
0.3147001304018192,0.9996602273165086,0.2836956460215635,0.01,1.0964630265312958,1.017961328327756,1.5615836697332064,0.0005643740477513595,0.0015501412809455495,1.0,1.0067637537161507
0.31475542971855636,0.9995761944089805,0.28366832672309134,0.01,1.0939377498208664,1.0063568404692114,1.54593949283917,0.0006731600299914716,-0.002303111595489127,1.0,0.9952869152240501
0.31482372686041016,0.9994724590890041,0.28363465074317984,0.01,1.0883890635549953,1.0019096950040234,1.5303239034718303,0.0008379300863243653,-0.005072213905023104,1.0,0.990888688358979
0.3147555752287976,0.9995760279620517,0.28366832672309134,0.01,1.0885902559552703,1.0083816387815938,1.54593949283917,0.0006734244092774468,0.00018485338286833297,1.0,0.9972894407549963
0.3147001305391949,0.9996602271593666,0.2836956460215635,0.01,1.0922126412128075,1.0165575364255919,1.5615836697332064,0.0005643743087696074,0.0033275929466762832,1.0,1.0053754035249103
0.3147000782162106,0.9996602870108868,0.2836956460215635,0.01,1.0947157685596687,1.0189121092300872,1.5615836697332064,0.0005642748933475082,0.002291794887194998,1.0,1.0077040760285563
0.31470007816683354,0.9996602870673685,0.2836956460215635,0.01,1.0964288008728182,1.018801935051489,1.5615836697332064,0.0005642747995294778,0.0015648192547763617,1.0,1.0075951137659225
0.3147000781667869,0.9996602870674218,0.2836956460215635,0.01,1.0975932297595596,1.0175396937492838,1.5615836697332064,0.0005642747994409421,0.0010620196093120704,1.0,1.0063467571180416
0.31475542965706005,0.9995761944793252,0.28366832672309134,0.01,1.0946745754072102,1.009115162491485,1.54593949283917,0.000673159918258007,-0.0026591402654595475,1.0,0.9980148957040785
0.31475549482242826,0.9995761199376623,0.28366832672309134,0.01,1.0927658822949824,1.0077999269211229,1.54593949283917,0.0006732783179892202,-0.001743616920597435,1.0,0.9967141277249906
0.3147554948991475,0.9995761198499042,0.28366832672309134,0.01,1.0915072676306221,1.0084915909495915,1.54593949283917,0.0006732784573813493,-0.001151769729227814,1.0,0.9973981834491461
0.314700130463388,0.999660227246081,0.2836956460215635,0.01,1.0942305755564266,1.0186684338082899,1.5615836697332064,0.0005643741647340626,0.0024949975200037056,1.0,1.0074630810363987
0.3147000782161391,0.9996602870109687,0.2836956460215635,0.01,1.0960978245382575,1.0215507270624342,1.5615836697332064,0.0005642748932115822,0.0017064492836726952,1.0,1.0103136690647474
0.3147554296571181,0.9995761944792587,0.28366832672309134,0.01,1.0936990416474766,1.010230125522859,1.54593949283917,0.0006731599183635739,-0.002188475186319705,1.0,0.9991175941421074
0.3147554948224283,0.9995761199376622,0.28366832672309134,0.01,1.0921236290842493,1.0152662796081418,1.54593949283917,0.0006732783179893444,-0.0014404443116765586,1.0,1.004098350532452
0.3147554948991475,0.9995761198499042,0.28366832672309134,0.01,1.0910819148721842,1.0144235119561118,1.54593949283917,0.0006732784573813494,-0.0009538427558229978,1.0,1.0032648533245945
0.3147554948992378,0.999576119849801,0.28366832672309134,0.01,1.0903900365991352,1.0119485436928468,1.54593949283917,0.0006732784575454558,-0.000634121291553047,1.0,1.0008171097122256
0.3147001304633881,0.9996602272460808,0.2836956460215635,0.01,1.0934598738361943,1.0183534062009256,1.5615836697332064,0.0005643741647342246,0.002815357013563391,1.0,1.0071515187327154
0.3147000782161391,0.9996602870109687,0.2836956460215635,0.01,1.095571029736562,1.0257010920783223,1.5615836697332064,0.0005642748932115823,0.0019307118174909377,1.0,1.0144183800654607
0.3146554353058631,0.999728107686353,0.28371767614412063,0.01,1.100404706009356,1.0304294411228556,1.5771995099795268,0.0004516224318820128,0.004412015416249471,1.0,1.0190947172705043
0.31470003603745517,0.9996603352585672,0.2836956460215635,0.01,1.1002709719139157,1.0225986441750352,1.5615836697332064,0.0005641947523002889,-0.00012153173710549581,1.0,1.0113500590891098
0.31470007812702955,0.9996602871128997,0.2836956460215635,0.01,1.1001814699963468,1.0202596188650004,1.5615836697332064,0.0005642747239006159,-8.134534115100678e-05,1.0,1.0090367630574855
0.3147000781667494,0.9996602870674648,0.2836956460215635,0.01,1.100121548487794,1.0226335608514077,1.5615836697332064,0.0005642747993695712,-5.4465113426216405e-05,1.0,1.011384591682042
0.3146554353058258,0.9997281076863956,0.28371767614412063,0.01,1.1035828273830803,1.028472221978834,1.5771995099795268,0.00045162243181113415,0.0031462695190764833,1.0,1.0171590275370668
0.31470003603745517,0.9996603352585672,0.2836956460215635,0.01,1.102386272092199,1.0234642491258468,1.5615836697332064,0.000564194752300222,-0.001084246022311386,1.0,1.0122061423854625
0.31470007812702955,0.9996602871128997,0.2836956460215635,0.01,1.1015924979459957,1.0216788542030957,1.5615836697332064,0.0005642747239006159,-0.0007200508263740524,1.0,1.0104403868068617
0.31475542965701325,0.9995761944793787,0.28366832672309134,0.01,1.0972585784403843,1.0145085104437144,1.54593949283917,0.0006731599181729639,-0.003934231136915267,1.0,1.0033489168288334
0.3147554948224282,0.9995761199376623,0.28366832672309134,0.01,1.094456704064277,1.0087014526364433,1.54593949283917,0.0006732783179891201,-0.0025535224159193293,1.0,0.9976057366574423
0.31470013046331563,0.9996602272461638,0.2836956460215635,0.01,1.096252143050403,1.017262942874611,1.5615836697332064,0.0005643741645965007,0.001640484250732488,1.0,1.0060730505029902
0.31465543534532514,0.9997281076412128,0.28371767614412063,0.01,1.100883203117911,1.0269776481529298,1.5771995099795268,0.0004516225068613298,0.004224447903583339,1.0,1.0156808940232476
0.3147000360374924,0.9996603352585246,0.2836956460215635,0.01,1.1005908832705205,1.0249678625346035,1.5615836697332064,0.0005641947523710466,-0.00026553211690638623,1.0,1.013693216046723
0.3146554352740058,0.9997281077227942,0.28371767614412063,0.01,1.1039081016530587,1.030354614206049,1.5771995099795268,0.0004516223713519262,0.003014034036590285,1.0,1.0190207134497824
0.3146554015872392,0.9997281462566415,0.28371767614412063,0.01,1.1061936281281866,1.0301964567265938,1.5771995099795268,0.00045155836531359336,0.002070395598787078,1.0,1.0188642957026013
0.31470003600563506,0.9996603352949659,0.2836956460215635,0.01,1.1041071629601233,1.0236654531056377,1.5615836697332064,0.0005641946918409148,-0.0018861663229734482,1.0,1.0124051331214756
0.3147000781269995,0.9996602871129341,0.2836956460215635,0.01,1.1027331036572425,1.0253118370503878,1.5615836697332064,0.0005642747238435606,-0.0012444981329502447,1.0,1.0140334068428334
0.31465543530579576,0.99972810768643,0.28371767614412063,0.01,1.1053867750339772,1.0340118388794373,1.5771995099795268,0.0004516224317540896,0.002406449364704466,1.0,1.0226377086517635
0.31465540158726324,0.999728146256614,0.28371767614412063,0.01,1.1072047751783758,1.0303334047390302,1.5771995099795268,0.0004515583653592148,0.0016446733265311764,1.0,1.0189997372869009
0.31461941197297855,0.9997828216636788,0.28373543696093984,0.01,1.1118522595443558,1.037847136901759,1.5928153496909778,0.0003607406442860408,0.0041974930655725995,1.0,1.0264308183958397
0.31470000204234566,0.9996603741450909,0.2836956460215635,0.01,1.1077846304286623,1.016667154585387,1.5615836697332064,0.0005641301604544367,-0.003658425911155283,1.0,1.0054838158849477
0.31470007809494854,0.9996602871495969,0.2836956460215635,0.01,1.1051483939107993,1.0231376581795615,1.5615836697332064,0.0005642746629454877,-0.0023797374015225303,1.0,1.0118831439395863
0.31470007816671913,0.9996602870674994,0.2836956460215635,0.01,1.1034200293314707,1.0231782613940976,1.5615836697332064,0.0005642747993120482,-0.0015639208171968066,1.0,1.0119233005187624
0.31470007816678686,0.9996602870674219,0.2836956460215635,0.01,1.1022784617827337,1.0207477709333876,1.5615836697332064,0.0005642747994407368,-0.0010345720744516784,1.0,1.0095195454531203
0.3147000781667869,0.9996602870674219,0.2836956460215635,0.01,1.1015208222034887,1.0214636817985996,1.5615836697332064,0.0005642747994408583,-0.0006873395475945898,1.0,1.010227581298815
0.31475542965706005,0.9995761944793252,0.28366832672309134,0.01,1.0972125876918493,1.0087357735295799,1.54593949283917,0.000673159918258007,-0.003911169380367396,1.0,0.9976396800207544
0.31475549482242826,0.9995761199376623,0.28366832672309134,0.01,1.0944267424215233,1.0107103198273444,1.54593949283917,0.0006732783179892202,-0.0025390205157839185,1.0,0.9995925063092436
0.3147554948991475,0.9995761198499042,0.28366832672309134,0.01,1.092602922065702,1.0158272961339165,1.54593949283917,0.0006732784573813493,-0.0016664617969639473,1.0,1.0046531958764435
0.31465547716184744,0.9997280598078452,0.28371767614412063,0.01,1.0983081009467535,1.026704865942753,1.5771995099795268,0.0004517019597209919,0.005221639779495524,1.0,1.0154111124173826
0.31470003607695457,0.9996603352133845,0.2836956460215635,0.01,1.0988632665017772,1.021924940183055,1.5615836697332064,0.0005641948273504043,0.000505473422753866,1.0,1.0106837658410415
0.3147000781270668,0.999660287112857,0.2836956460215635,0.01,1.0992369610941268,1.016586146593616,1.5615836697332064,0.0005642747239714405,0.000340073786922801,1.0,1.0054036989810862
0.31475542965701325,0.9995761944793786,0.28366832672309134,0.01,1.0957410219851378,1.0146435052221494,1.54593949283917,0.0006731599181730436,-0.003180332569521105,1.0,1.0034824266647058
0.31470013040181916,0.9996602273165086,0.2836956460215635,0.01,1.0971264868558024,1.0222562201939744,1.5615836697332064,0.0005643740477512756,0.0012644090554851939,1.0,1.0110114017718408
0.3147000782160809,0.9996602870110352,0.2836956460215635,0.01,1.098065634675937,1.0240750700575967,1.5615836697332064,0.0005642748931011858,0.0008560068792304865,1.0,1.012810244286963
0.3147000781668334,0.9996602870673686,0.2836956460215635,0.01,1.0986998437731923,1.0199319692833788,1.5615836697332064,0.0005642747995292454,0.0005775693885934352,1.0,1.0087127176212616
0.3147000781667869,0.9996602870674218,0.2836956460215635,0.01,1.0991270281176317,1.0235541966976487,1.5615836697332064,0.0005642747994409416,0.0003888089607553269,1.0,1.0122951005339746
0.3147000781667869,0.9996602870674219,0.2836956460215635,0.01,1.099414266822763,1.0235462537278186,1.5615836697332064,0.0005642747994408584,0.00026133349265666794,1.0,1.0122872449368125
0.31465543530582585,0.9997281076863956,0.28371767614412063,0.01,1.1030917527364803,1.0290945166756398,1.5771995099795268,0.00045162243181118804,0.0033449501472677667,1.0,1.0177744769922077
0.31470003603745517,0.9996603352585672,0.2836956460215635,0.01,1.1020608867454802,1.0224982293078453,1.5615836697332064,0.0005641947523002221,-0.000934524248271118,1.0,1.011250748785459
0.31470007812702955,0.9996602871128997,0.2836956460215635,0.01,1.101376092771019,1.0200687448945067,1.5615836697332064,0.0005642747239006159,-0.0006213758084486765,1.0,1.0088479887006672
0.3147000781667494,0.9996602870674648,0.2836956460215635,0.01,1.1009198869522565,1.0178845392590363,1.5615836697332064,0.0005642747993695712,-0.0004142143830403455,1.0,1.006687809327187
0.31475542965706,0.9995761944793252,0.28366832672309134,0.01,1.0968265368888057,1.009462532052314,1.54593949283917,0.0006731599182579266,-0.003718118013820826,1.0,0.9983584441997386
0.31475549482242826,0.9995761199376623,0.28366832672309134,0.01,1.0941750526021519,1.0145277378159565,1.54593949283917,0.00067327831798922,-0.0024174144201277725,1.0,1.003367932699981
0.31470013046331563,0.9996602272461638,0.2836956460215635,0.01,1.0960599165153166,1.0180018863684253,1.5615836697332064,0.0005643741645965007,0.001722634699705683,1.0,1.0068038656183727
